1023,1023
1023,1023
1023,1023
1023,1023
1023,1023
1022,1022
1022,1021
1021,1020
1020,1019
1019,1019
1013,1017
1017,1016
1016,1016
1016,1015
1014,1014
1014,1013
1013,1012
1011,1011
1009,1009
1008,1008
1008,1006
1005,1004
1002,1000
999,997
997,995
995,993
980,991
992,992
992,991
992,992
991,992
991,991
991,990
989,986
984,981
977,972
965,958
952,938
925,917
908,899
889,883
879,871
866,861
856,853
853,849
847,842
842,838
838,835
833,832
829,827
824,821
820,818
816,814
811,808
805,802
800,799
796,792
790,787
788,785
781,777
776,775
773,771
769,767
765,763
759,757
755,753
751,751
749,748
747,741
740,738
735,733
731,726
723,720
718,715
712,710
708,702
699,694
690,687
682,680
675,672
668,665
660,659
655,650
648,643
639,636
634,632
629,629
625,622
619,615
613,612
606,601
599,595
592,587
585,583
577,575
574,570
568,565
562,559
553,551
550,544
538,534
529,525
520,517
510,508
504,500
494,490
485,478
475,469
472,459
452,446
440,435
428,423
417,410
404,400
391,388
385,378
375,371
364,363
360,356
351,345
341,337
334,332
328,323
319,318
314,311
307,319
301,298
314,291
286,282
279,276
275,271
267,262
260,257
255,252
249,247
244,241
239,237
233,229
225,221
219,214
212,210
207,202
201,197
193,190
178,182
176,173
167,164
160,140
150,146
141,137
134,129
123,120
117,114
107,103
99,94
90,84
80,74
64,63
56,53
52,48
47,46
49,42
41,47
39,38
36,36
35,24
35,34
37,33
33,32
32,31
31,29
30,28
28,27
27,26
25,24
23,22
21,20
18,17
16,15
14,14
13,12
12,11
11,11
10,10
5,9
9,10
8,7
7,6
6,7
5,4
5,3
3,2
2,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
