1023,1023
1023,1023
1023,1023
1023,1023
1023,1023
1023,1023
1023,1023
1023,1023
1023,1023
1023,1023
1023,1023
1023,1023
1023,1023
1023,1023
1023,1022
1023,1023
1023,1023
1022,1015
1009,1004
1000,996
991,988
986,985
985,984
983,982
981,978
977,976
975,974
971,970
971,969
967,966
965,964
964,963
961,960
959,957
955,953
952,950
948,945
942,941
937,932
929,924
920,917
913,908
905,901
896,891
888,885
881,877
873,870
866,863
860,859
856,853
849,848
844,840
837,833
829,827
822,819
816,813
808,805
801,797
785,788
786,782
779,775
772,768
764,759
755,751
747,741
737,732
727,723
719,714
708,705
701,696
692,689
685,682
684,676
672,668
666,661
658,654
651,648
645,642
640,636
634,630
625,623
621,619
620,620
621,621
617,611
602,593
587,581
577,578
568,564
561,550
552,548
542,538
533,529
524,521
517,513
509,507
502,498
494,490
486,480
475,469
466,462
457,454
450,447
444,438
435,430
421,420
412,406
399,394
389,384
379,374
368,363
358,354
348,344
338,332
328,321
315,308
301,294
287,282
275,269
263,257
254,244
238,232
227,220
215,209
209,198
193,187
181,174
168,163
156,152
146,142
137,132
125,119
113,105
96,89
81,76
71,66
60,54
51,44
36,30
21,13
6,6
6,6
6,6
6,6
6,6
6,6
6,6
5,6
6,4
4,3
3,3
3,4
3,3
3,3
3,3
3,3
4,3
3,3
2,2
