1023,1023
1023,1023
1023,1023
1023,1023
1023,1023
1023,1023
1023,1023
1023,1023
1023,1023
1023,1023
1023,1023
1023,1023
1023,1023
1023,1023
1023,1023
1023,1023
1023,1023
1023,1023
1022,1023
1021,1015
1013,1006
1004,997
995,991
990,985
984,978
978,972
974,969
971,966
969,963
966,961
963,957
961,955
959,953
957,951
954,949
953,947
952,944
949,941
945,940
944,936
940,934
938,933
937,930
932,928
930,924
928,922
923,919
920,917
918,916
915,913
911,911
908,908
903,907
899,904
894,901
890,899
884,897
878,895
874,893
868,889
863,888
856,886
851,885
847,883
842,882
838,881
835,880
830,878
826,878
822,874
818,874
813,874
809,873
804,871
800,871
799,870
795,869
790,868
788,867
784,867
782,866
780,865
777,871
789,872
771,864
770,863
768,863
765,862
762,862
759,861
755,860
751,858
747,857
742,857
737,856
732,856
727,854
721,853
717,852
713,852
709,850
706,850
703,849
700,849
696,848
693,847
689,846
684,846
680,844
677,844
671,843
666,841
661,840
656,841
652,839
647,838
644,839
638,836
633,835
628,835
624,833
619,833
612,831
605,830
600,828
593,827
587,826
580,825
575,823
568,823
560,818
553,820
547,817
540,817
535,815
527,813
520,812
514,811
508,809
501,808
494,806
486,804
479,802
473,801
468,801
462,798
456,797
449,795
444,793
437,791
431,790
424,788
417,786
411,784
405,782
402,783
405,783
405,784
405,783
400,779
390,778
383,776
370,771
360,765
351,764
341,760
331,756
321,753
313,748
304,744
294,741
286,736
280,734
272,731
266,726
259,722
253,718
246,715
240,710
234,707
228,701
220,697
213,692
205,686
197,682
192,674
184,669
178,662
172,656
164,651
159,646
151,629
143,626
135,618
120,602
122,596
114,578
106,566
97,548
88,529
79,507
72,487
63,464
52,427
42,383
34,349
25,292
17,237
9,147
3,93
2,94
2,104
2,84
2,58
1,55
2,54
2,53
1,53
1,53
2,53
2,53
2,53
3,53
2,53
2,53
2,56
2,56
2,56
2,56
2,57
2,58
3,60
3,60
2,61
