1023,1023
1023,1023
1023,1023
1023,1023
1023,1023
1023,1023
1023,1023
1023,1023
1020,1008
1005,1000
995,991
987,984
982,980
978,977
976,976
973,971
971,967
964,962
961,959
957,954
952,951
950,947
945,942
939,938
934,931
929,926
924,922
920,925
916,913
911,905
906,901
899,896
895,892
890,889
886,885
883,880
877,873
871,868
865,863
861,858
856,855
849,846
844,840
837,830
832,829
828,825
818,820
817,816
813,810
807,803
800,796
793,788
784,780
780,774
772,769
767,765
760,760
756,752
749,747
743,741
743,735
732,728
727,724
723,719
718,715
713,710
707,705
704,701
698,696
694,692
690,687
686,684
683,682
684,681
679,678
676,675
673,670
667,667
665,664
662,661
659,657
655,653
652,651
649,648
646,644
643,641
640,638
635,634
632,630
626,619
622,619
617,616
611,613
610,609
607,605
606,603
600,598
595,593
590,589
587,586
583,582
580,578
576,573
571,566
562,559
562,555
549,550
551,549
548,547
544,544
544,542
540,538
536,533
531,529
526,526
524,520
517,515
512,508
506,504
502,499
497,489
491,488
483,483
480,476
473,470
466,462
460,457
453,451
446,442
438,434
432,429
425,422
420,418
414,409
403,396
391,387
382,378
377,373
370,366
364,362
358,355
351,351
347,345
341,338
333,332
330,327
325,324
320,318
316,313
310,309
307,304
309,299
296,293
289,285
285,283
281,278
276,272
267,263
257,257
253,244
247,248
248,244
237,232
225,220
209,205
200,207
191,200
182,177
171,164
159,156
154,155
155,155
154,155
154,155
153,147
139,131
126,118
109,102
96,89
82,76
70,64
57,51
47,39
32,25
18,11
4,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
