0,30
0,31
0,31
0,30
0,30
0,31
0,30
0,32
0,33
0,32
0,90
0,126
0,214
0,386
1,421
2,444
6,464
5,498
6,511
7,526
8,541
8,561
9,554
9,551
10,584
10,596
11,595
12,610
14,620
14,641
21,644
17,653
19,666
21,682
23,689
25,698
26,713
28,713
30,719
32,732
35,735
38,744
41,754
44,770
48,772
54,789
63,809
85,824
103,837
123,841
142,846
164,849
181,854
201,857
222,859
242,863
261,865
283,866
305,869
327,870
349,871
370,872
389,873
409,875
429,874
450,876
471,877
491,878
507,879
529,880
548,881
569,882
594,882
617,883
639,884
658,884
674,885
694,886
716,887
735,887
756,888
783,890
811,892
831,892
856,895
878,901
924,936
965,959
975,968
982,975
986,978
987,979
987,978
986,978
987,979
987,979
987,979
989,983
994,992
1000,989
1008,1007
1013,1012
1017,1016
1019,1020
1023,1023
1023,1023
1023,1023
1023,1023
1023,1023
1023,1023
1023,1023
1023,1023
1023,1023
1023,1023
1023,1023
1023,1023
1023,1023
1023,1023
