190,1023
747,1023
753,1023
773,1023
795,1023
807,1014
817,1009
827,987
857,986
860,985
862,986
865,986
867,984
865,992
864,991
866,989
865,994
860,995
857,1003
847,1020
823,1023
802,1023
789,1023
785,1023
760,1023
757,925
907,918
891,908
876,905
863,900
850,897
836,894
823,891
811,888
795,886
780,884
761,881
735,874
721,876
701,870
687,869
658,867
633,864
606,860
573,856
559,861
560,977
559,855
540,852
500,845
451,840
407,830
368,821
337,817
309,816
290,800
269,795
252,788
236,782
221,774
206,780
190,769
174,751
156,729
136,708
115,690
95,648
75,600
54,568
33,483
13,312
0,97
0,56
0,88
0,42
0,20
0,19
0,17
0,36
0,19
0,19
0,19
0,19
0,19
