1,0
0,0
0,0
0,0
0,1
0,15
33,40
34,190
262,300
341,368
391,401
406,415
419,420
423,430
438,446
450,448
448,447
446,448
448,464
480,505
520,531
540,544
547,550
551,552
552,553
556,557
560,562
565,566
568,570
571,573
575,575
577,578
578,580
583,583
586,589
589,592
594,595
598,600
605,596
602,604
604,605
607,607
607,607
607,607
606,607
609,611
614,616
617,619
619,620
620,621
621,621
622,622
622,623
623,623
624,623
626,624
624,624
625,624
625,625
626,626
626,626
626,626
627,627
627,628
628,628
628,628
629,628
629,629
628,629
627,628
630,630
630,630
630,631
631,630
631,630
631,630
630,631
631,630
630,631
630,631
630,630
630,631
631,629
628,631
630,631
630,631
631,630
630,630
630,630
