1023,1023
1023,1023
1023,1023
1023,1023
1023,1023
1023,1023
1023,1023
1023,1023
1023,1023
1023,1023
1023,1023
1023,1023
1023,1023
1023,1023
1023,1023
1023,1023
1023,1023
1023,1023
1023,1023
1023,1022
1023,1020
1023,1020
1023,1018
1022,1002
1022,1002
1020,996
1019,986
1017,981
1016,976
1015,976
1014,971
1014,962
1012,972
1011,959
1010,952
1009,946
1007,940
1005,934
1004,928
1002,923
1000,922
999,919
997,914
994,913
993,910
992,911
991,909
989,909
988,906
986,905
984,903
981,901
977,899
974,897
969,893
965,893
958,890
952,889
933,886
918,885
908,884
896,883
885,882
873,881
860,881
847,879
830,880
820,878
800,877
784,877
766,876
742,876
720,875
700,874
680,874
663,873
660,873
660,872
660,872
661,873
633,871
612,870
588,870
553,870
537,869
520,869
504,868
488,868
471,867
457,867
445,865
427,865
411,864
398,864
386,863
371,862
355,860
338,860
322,859
304,858
290,857
275,856
258,853
242,851
223,849
206,847
187,844
168,840
148,835
129,829
114,822
97,812
81,801
63,785
53,773
48,759
44,751
41,739
37,731
34,726
32,716
30,710
28,713
27,703
26,689
23,681
22,678
20,657
18,653
17,645
15,635
15,625
15,624
14,623
15,616
13,611
11,594
9,540
6,500
4,446
2,430
0,394
0,160
0,108
0,56
0,65
0,16
0,13
0,13
0,12
0,12
0,14
0,13
0,10
0,11
0,12
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,29
0,10
0,10
0,10
0,10
0,10
0,10
0,10
0,9
0,9
0,9
