0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1,1
2,2
2,2
9,3
3,4
4,5
4,5
5,5
5,6
6,6
7,7
8,8
9,9
10,10
10,11
11,11
12,12
13,13
14,14
15,16
16,16
16,10
18,19
19,20
19,20
13,21
21,23
23,24
24,24
25,25
26,26
26,27
27,28
28,28
30,30
31,33
31,33
34,34
34,36
37,38
39,40
41,42
43,44
45,45
46,49
49,51
56,62
67,71
74,75
75,75
74,74
74,74
75,75
78,86
105,122
145,167
187,207
226,238
254,267
286,297
311,320
321,321
319,320
319,322
321,312
321,321
321,321
320,322
321,321
316,320
321,322
322,323
323,351
349,367
385,393
416,435
451,468
460,493
506,514
548,537
549,536
571,585
596,611
623,635
650,662
674,687
699,708
719,732
738,747
754,763
769,777
787,793
801,809
816,821
830,837
840,852
855,864
869,905
883,886
889,899
909,914
922,932
940,949
955,960
961,961
973,964
958,965
965,965
965,965
965,967
965,964
966,964
973,975
983,984
986,988
989,991
993,996
998,1000
1001,1003
1004,1006
1007,1008
1009,1010
1011,1012
1013,1014
1015,1016
1016,1018
1018,1018
1019,1019
1021,1021
1021,1022
1023,1023
1023,1023
1023,1023
1023,1023
1023,1023
1023,1023
1023,1023
1023,1023
1023,1023
1023,1023
1023,1023
1023,1023
1023,1023
1023,1023
1023,1023
1023,1023
1023,1023
1023,1023
1023,1023
1023,1023
1023,1023
1023,1023
1023,1023
1023,1023
1023,1023
1023,1023
1023,1023
1023,1023
1023,1023
1023,1023
