1023,1023
1023,1023
1023,1023
1023,1023
1023,1023
1023,1023
1023,1023
1023,1022
1023,1012
1009,995
995,980
985,969
976,958
969,949
959,941
954,933
948,927
940,921
934,915
929,911
923,906
916,902
907,898
901,895
896,893
892,891
889,890
885,888
882,887
877,884
872,883
868,881
861,878
854,878
836,873
836,871
829,869
825,868
818,865
811,863
804,862
797,860
791,859
782,856
777,855
770,854
763,852
755,849
748,847
738,847
730,844
720,843
712,842
704,840
698,839
691,837
683,837
677,834
668,832
662,832
655,830
647,829
639,829
634,827
627,825
620,827
613,823
605,821
598,819
592,818
586,817
579,816
573,815
568,814
561,813
554,812
545,809
541,809
534,807
526,805
521,805
512,809
507,801
499,799
491,797
482,795
474,793
467,792
460,790
453,788
444,786
435,784
429,782
423,780
415,777
406,776
400,774
393,771
386,770
381,768
375,767
367,763
361,761
354,759
346,756
338,753
332,750
325,747
317,745
313,742
306,739
298,735
290,732
283,729
276,726
270,723
264,718
257,714
249,708
238,704
232,700
226,696
218,692
212,687
197,680
199,675
193,672
186,665
180,662
175,658
170,650
164,646
160,641
158,639
158,640
158,640
157,637
149,623
138,610
126,592
115,578
106,561
96,543
86,526
78,504
70,491
64,470
58,444
51,425
45,396
36,368
28,323
20,254
12,205
5,101
0,77
0,64
0,59
0,24
0,23
0,23
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,23
0,23
